카테고리_대,카테고리_소,정류소명,위도,경도
bus,bus,대청초등학교,127.0865721,37.49387062
bus,bus,서울일원동우체국,127.0876266,37.49199699
bus,bus,수서역.현대벤쳐빌,127.1021201,37.48768078
bus,bus,수서역2번출구,127.1007453,37.48830768
bus,bus,수서역.KT수서지점,127.0998655,37.48854768
bus,bus,수서역1번출구,127.1007358,37.48718852
bus,bus,세곡동주민센터,127.1080982,37.46963952
bus,bus,궁마을,127.0973286,37.4854278
bus,bus,궁마을,127.0976066,37.4852808
bus,bus,수서역6번출구,127.1020426,37.48679111
bus,bus,수서역5번출구,127.1025969,37.48686027
bus,bus,수서역.로즈데일빌딩,127.1028677,37.48739844
bus,bus,세곡동주민센터,127.107674,37.46946196
bus,bus,은곡마을.LH이편한세상,127.1025352,37.4653477
bus,bus,강남신동아파밀리에1단지,127.0999208,37.46543393
bus,bus,대왕초등학교,127.1068385,37.46467083
bus,bus,세곡동사거리,127.1078295,37.46357779
bus,bus,세곡동,127.1095067,37.46461058
bus,bus,광연자동차학원앞,127.116361,37.4656909
bus,bus,삼일자동차학원.강남자동차검사소,127.1211805,37.4679154
bus,bus,삼일자동차학원.강남자동차검사소,127.120768,37.46799872
bus,bus,광연자동차학원앞,127.1188445,37.46702297
bus,bus,세곡동,127.109397,37.4649373
bus,bus,세곡동사거리,127.1085618,37.46579628
bus,bus,방죽마을,127.1073504,37.47238378
bus,bus,래미안포레아파트,127.1067826,37.47454897
bus,bus,쟁골마을,127.1050773,37.48188696
bus,bus,쟁골마을,127.104399,37.48265458
bus,bus,래미안포레아파트,127.1062605,37.47513509
bus,bus,방죽마을,127.1069205,37.47222473
bus,bus,압구정역3번출구,127.028714,37.52600147
bus,bus,국민은행압구정종합금융센터,127.0285131,37.52327289
bus,bus,언주역2번출구.차병원사거리,127.0333617,37.50795302
bus,bus,영동고교앞,127.0398933,37.52150355
bus,bus,개포우성6차아파트,127.0578803,37.47573633
bus,bus,은곡마을진입로,127.098702,37.46575763
bus,bus,대치유수지체육공원,127.068123,37.501358
bus,bus,우성아파트,127.0684146,37.50114363
bus,bus,세곡푸르지오.은곡삼거리,127.0946994,37.46497027
bus,bus,삼성역3번출구,127.0637123,37.50716272
bus,bus,세곡푸르지오.은곡삼거리,127.096478,37.465062
bus,bus,LH수서아파트,127.105708,37.479078
bus,bus,LH수서아파트,127.1053468,37.47860705
bus,bus,세곡2지구3.4단지,127.1100617,37.47692913
bus,bus,수서역6번출구,127.1025265,37.48636158
bus,bus,역삼1동주민센터,127.032341,37.496548
bus,bus,개포우성아파트,127.0578639,37.47656443
bus,bus,래미안강남힐즈,127.0973807,37.47234832
bus,bus,세곡중학교.세명초등학교,127.091798,37.47024797
bus,bus,세곡중학교.세명초등학교,127.0920469,37.47041221
bus,bus,일원동한솔아파트,127.0793139,37.48254453
bus,bus,시립수서청소년센터,127.089107,37.483863
bus,bus,한강버스압구정선착장A,127.019564,37.527273
bus,bus,포스코사거리,127.0557366,37.50807911
bus,bus,대왕초등학교,127.1065571,37.46507054
bus,bus,도곡역4번출구,127.05561,37.48997336
bus,bus,개포중학교,127.063631,37.480019
bus,bus,구룡마을,127.064041,37.478975
bus,bus,디에이치퍼스티어아이파크,127.056741,37.478381
bus,bus,싸리고개공원교차로,127.036127,37.491091
bus,bus,영희초등학교,127.0804871,37.49119143
bus,bus,못골마을.강남자곡아이파크,127.1017218,37.47326499
bus,bus,못골마을,127.1018882,37.47310235
bus,bus,태화기독교사회복지관,127.0933528,37.48452821
bus,bus,개포도서관,127.063564,37.483553
bus,bus,강남세곡체육공원,127.112862,37.465565
bus,bus,도곡교회.인바디빌딩,127.0554585,37.47443356
bus,bus,강남세브란스병원,127.0474623,37.49334893
bus,bus,도곡교회.인바디빌딩.건너,127.0559941,37.47427535
bus,bus,래미안강남힐즈,127.0952485,37.47229054
bus,bus,도곡중학교.강남세브란스병원,127.0467216,37.49360204
bus,bus,강남경찰서.강남운전면허시험장,127.0660087,37.5095036
bus,bus,수도공고앞,127.061926,37.487234
bus,bus,개포4단지5단지,127.068309,37.486365
bus,bus,개포4단지6단지,127.0720735,37.48685148
bus,bus,개포4단지7단지,127.0735756,37.48791825
bus,bus,마루공원,127.082818,37.49485
bus,bus,개포동역1번출구,127.0654139,37.4889678
bus,bus,세곡푸르지오,127.0938351,37.46753884
bus,bus,도곡1동주민센터.경남아파트,127.0413201,37.48897598
bus,bus,강남효성해링턴코트,127.0939127,37.46768843
bus,bus,구룡역5번출구,127.0591999,37.48610629
bus,bus,구룡역1번출구,127.0589614,37.48616967
bus,bus,역삼럭키아파트,127.0411233,37.49163715
bus,bus,래미안개포루체하임아파트,127.0814751,37.48930287
bus,bus,수도공고,127.062351,37.48755
bus,bus,개포4단지6단지,127.071967,37.48699289
bus,bus,개포4단지5단지,127.068237,37.486497
bus,bus,강남역12번출구A,127.0294749,37.49873765
bus,bus,학여울역,127.071451,37.497144
bus,bus,학여울역,127.0713978,37.49667869
bus,bus,도곡한신아파트,127.0411576,37.48687583
bus,bus,현대1차아파트,127.05525,37.482287
bus,bus,영동고등학교.현대아파트,127.03953,37.52135499
bus,bus,개포4단지7단지,127.0729326,37.48765266
bus,bus,총회회관.휘문고입구,127.066098,37.504156
bus,bus,예림당아트홀.신한은행전산센터,127.0442962,37.49822236
bus,bus,새마을운동중앙회,127.0673748,37.50201667
bus,bus,총지사,127.0395899,37.4947101
bus,bus,신한은행데이터센터,127.0436967,37.498146
bus,bus,포스코사거리,127.0575279,37.50731926
bus,bus,우성3차아파트,127.0571827,37.48381873
bus,bus,우성6차아파트,127.0551995,37.47754865
bus,bus,포이초교,127.0526852,37.47522068
bus,bus,국악중고교,127.0506449,37.47565181
bus,bus,풍양빌딩,127.0488174,37.47738927
bus,bus,코원에너지서비스,127.0760972,37.49806976
bus,bus,코원에너지서비스,127.0761621,37.49848963
bus,bus,포스코사거리교차로,127.0579067,37.50703217
bus,bus,국민은행개포남지점,127.0479647,37.47878619
bus,bus,삼익아파트앞,127.0417075,37.48989124
bus,bus,래미안포레아파트,127.1072951,37.47565851
bus,bus,디아크리온강남아파트,127.1076847,37.4760979
bus,bus,세곡2지구3.4단지,127.110393,37.476668
bus,bus,도곡한신아파트,127.0414336,37.48654618
bus,bus,강남더샵라르고오피스텔,127.1048166,37.47522745
bus,bus,한남대교전망카페,127.0156822,37.52455246
bus,bus,서울의료원후문,127.0670298,37.51285422
bus,bus,구룡마을,127.0617735,37.4772886
bus,bus,학동역,127.0299919,37.51537523
bus,bus,은곡마을.강남신동아파밀리에,127.102457,37.465026
bus,bus,강남현대힐스테이트에코,127.1049628,37.47501091
bus,bus,대왕초등학교,127.1060868,37.46473368
bus,bus,수서역5번출구.이마트앞,127.1026711,37.48678908
bus,bus,개포4복합문화센터.달터공원,127.0496564,37.47655014
bus,bus,일원역,127.0837488,37.48427409
bus,bus,수서역.로즈데일빌딩,127.102806,37.487511
bus,bus,수서역,127.100588,37.488469
bus,bus,삼성서울병원정문,127.0831279,37.48622092
bus,bus,국민은행,127.047727,37.4783966
bus,bus,삼성서울병원본관,127.0843626,37.48808713
bus,bus,한아름아파트.사이룩스오피스텔,127.1043696,37.48828832
bus,bus,암센터후문.장례식장,127.0877033,37.48990617
bus,bus,암센터정문,127.0877106,37.48872808
bus,bus,신분당선.강남역4번출구,127.0295651,37.49453959
bus,bus,영동2교,127.0436209,37.48241061
bus,bus,강남서초교육지원청,127.0474431,37.51145259
bus,bus,래미안루체하임.일원동맛의거리,127.0816026,37.4895038
bus,bus,신논현역,127.0259767,37.50195985
bus,bus,영희초등학교후문,127.0807474,37.49135165
bus,bus,개포동역8번출구,127.064961,37.488672
bus,bus,강남우체국,127.07827,37.493332
bus,bus,도성초등학교앞,127.0503203,37.50046426
bus,bus,개포3일원1동통합주민센터,127.0753813,37.49238876
bus,bus,LH이-편한세상,127.1018354,37.46740607
bus,bus,신논현역,127.026582,37.50075725
bus,bus,동영문화센터,127.0448219,37.49801718
bus,bus,도곡2동주민센터.대치중학교,127.0454044,37.48425407
bus,bus,도곡2동주민센터.대치중학교,127.0453311,37.48448611
bus,bus,대청역,127.0796504,37.49329333
bus,bus,영동2교,127.0436397,37.48277483
bus,bus,강남세브란스병원,127.0460355,37.49410242
bus,bus,삼성역2번출구,127.06441,37.507253
bus,bus,매봉역입구,127.046452,37.485055
bus,bus,역삼청소년센터.도곡1차아이파크,127.0427156,37.49310435
bus,bus,ST송은빌딩,127.0440702,37.52405227
bus,bus,삼성역,127.0626529,37.51097711
bus,bus,코엑스도심공항,127.0588874,37.50927357
bus,bus,삼성역.그랜드인터컨티넨탈,127.060905,37.508435
bus,bus,포스코사거리,127.0551984,37.50662833
bus,bus,역삼역,127.0348445,37.50037703
bus,bus,강남역,127.0300922,37.49850371
bus,bus,강남역12번출구,127.0293968,37.49871237
bus,bus,영희초등학교정문,127.0826658,37.49177024
bus,bus,봉은사역.코엑스인터컨티넨탈,127.057443,37.51361262
bus,bus,코엑스동문,127.0608776,37.51220759
bus,bus,일원지구대,127.0844467,37.49250248
bus,bus,대청초교삼거리,127.0862704,37.49330698
bus,bus,대청초교삼거리,127.0863915,37.49316699
bus,bus,양재역,127.0384965,37.48499985
bus,bus,도곡동,127.0491445,37.48794924
bus,bus,타워펠리스,127.052025,37.48921139
bus,bus,대치동,127.0616003,37.49357667
bus,bus,학여울역,127.0676293,37.49563668
bus,bus,개포동,127.0737651,37.48885926
bus,bus,학여울역,127.0672657,37.49585931
bus,bus,대치동,127.0613687,37.49388764
bus,bus,타워펠리스,127.052447,37.489825
bus,bus,양재역,127.0388557,37.4854142
bus,bus,신사동,127.0193598,37.51765474
bus,bus,미성아파트,127.0215334,37.52352215
bus,bus,리베라호텔,127.0546317,37.52376922
bus,bus,압구정역,127.0309164,37.52860172
bus,bus,청담자이아파트,127.056339,37.522073
bus,bus,노블발렌티웨딩홀,127.0648044,37.51513435
bus,bus,양재전화국,127.0407893,37.48564556
bus,bus,대치2동주민센터.래미안하이스턴,127.066677,37.501732
bus,bus,봉은사역.삼성래미안아파트,127.0622907,37.51471615
bus,bus,디에이치퍼스티어아이파크,127.058296,37.47995
bus,bus,개포중학교,127.060267,37.481031
bus,bus,강남구민체육관,127.053878,37.47599
bus,bus,LPG가스충전소,127.035844,37.490756
bus,bus,수서역,127.0998007,37.48870316
bus,bus,서울일원동우체국,127.087654,37.492279
bus,bus,일원지구대,127.084155,37.49256036
bus,bus,동영문화센터,127.0450699,37.49821633
bus,bus,영희초등학교정문,127.0824081,37.49181728
bus,bus,삼성서울병원정문건너편,127.0827109,37.48644558
bus,bus,일원역,127.0835865,37.48402825
bus,bus,강남더드림병원.도성초등학교,127.0507991,37.50101373
bus,bus,대왕파출소,127.1077414,37.46520256
bus,bus,언주역.삼정&베스트웨스턴강남,127.0311436,37.50634066
bus,bus,강남신동아파밀리에2단지,127.1017129,37.46460178
bus,bus,한신휴플러스6단지,127.1039562,37.46897554
bus,bus,강남관광정보센터,127.0270046,37.52662649
bus,bus,중동고등학교,127.0800445,37.49288671
bus,bus,역삼아르누보&조선팰리스강남,127.042679,37.50327145
bus,bus,영희초등학교후문,127.0804796,37.49152003
bus,bus,양재역4번출구,127.03684,37.48506487
bus,bus,양재역.종합복지관,127.0361954,37.48471001
bus,bus,양재역5번출구,127.0366159,37.48467026
bus,bus,삼성역7번출구,127.0628058,37.510187
bus,bus,삼성역7번출구,127.0627365,37.51029949
bus,bus,도곡중학교.강남세브란스병원,127.044794,37.493474
bus,bus,역삼2동주민센터.래미안그레이튼아파트,127.0466349,37.49482692
bus,bus,노보텔앰배서더호텔,127.0287672,37.50551134
bus,bus,방죽마을입구,127.1064669,37.47122002
bus,bus,방죽마을입구,127.106377,37.471284
bus,bus,한신휴플러스6단지,127.103892,37.469051
bus,bus,LH이-편한세상,127.1017451,37.46752103
bus,bus,은곡마을,127.0976382,37.46698614
bus,bus,상업지역,127.1009107,37.46698339
bus,bus,강남신동아파밀리에,127.10131,37.46549863
bus,bus,세종고등학교,127.1029015,37.48786397
bus,bus,세곡푸르지오,127.0945266,37.46683775
bus,bus,세곡푸르지오,127.0943739,37.46678381
bus,bus,상업지역,127.0999592,37.46717697
bus,bus,은곡마을,127.0967996,37.46723232
bus,bus,강남스포츠문화센터,127.1050565,37.48857758
bus,bus,삼정호텔,127.0310908,37.50623704
bus,bus,리엔파크3단지,127.1038273,37.46303894
bus,bus,포스코사거리,127.055508,37.50866929
bus,bus,서울요양원.강남구립행복요양병원,127.1034878,37.46070111
bus,bus,LH이편한세상,127.1018279,37.46663251
bus,bus,강남데시앙포레정문,127.0890614,37.48140682
bus,bus,강남데시앙포레상가앞,127.0918529,37.48136201
bus,bus,강남더샵포레스트아파트,127.0944328,37.48212796
bus,bus,강남신동아파밀리에1단지,127.1013912,37.46339528
bus,bus,강남더샵포레스트아파트,127.0942668,37.4820891
bus,bus,강남데시앙포레상가앞,127.0927451,37.48142709
bus,bus,강남데시앙포레정문,127.0895875,37.48184764
bus,bus,수서교회.수서동성당앞,127.0945645,37.48348612
bus,bus,수서교회.수서동성당앞,127.0946662,37.48347027
bus,bus,삼성서울병원사거리,127.0826986,37.48884026
bus,bus,강남신동아파밀리에2단지,127.1022597,37.46347104
bus,bus,일원주유소.삼성서울병원후문,127.0876823,37.49065376
bus,bus,리엔파크4단지.강남데시앙파크,127.101875,37.46122735
bus,bus,잠실역.잠실대교남단,127.0985639,37.51553839
bus,bus,잠실역.잠실대교남단,127.0996446,37.51378728
bus,bus,석촌호수.한솔병원,127.1058262,37.50680017
bus,bus,석촌호수.한솔병원,127.105252,37.50710526
bus,bus,석촌역,127.109062,37.503242
bus,bus,석촌역,127.108318,37.503857
bus,bus,송파역,127.1118384,37.50020848
bus,bus,송파역,127.1112328,37.50059923
bus,bus,가락시장.가락시장역,127.1171609,37.4943822
bus,bus,가락시장.가락시장역,127.1164834,37.49493147
bus,bus,문정로데오거리입구,127.121416,37.48821208
bus,bus,문정로데오거리입구,127.1208233,37.48913982
bus,bus,문정법조단지.건영아파트,127.124748,37.482125
bus,bus,문정법조단지.건영아파트,127.123873,37.48309
bus,bus,장지역.가든파이브,127.1261445,37.47903943
bus,bus,장지역.가든파이브,127.125472,37.479907
bus,bus,잠실역.롯데월드몰,127.1005792,37.51271655
bus,bus,잠실광역환승센터,127.1007211,37.51234296
bus,bus,천호역.풍납시장,127.1225734,37.53704084
bus,bus,풍납1치안센터입구,127.1215873,37.53427804
bus,bus,파크데일아파트2단지앞,127.1584215,37.49794506
bus,bus,파크데일아파트1단지앞,127.1584261,37.4981357
bus,bus,풍납1동동아한가람아파트,127.114441,37.53701747
bus,bus,풍납동신성노바빌,127.115876,37.53814628
bus,bus,풍납동씨티극동아파트,127.1171233,37.53928761
bus,bus,풍납토성.천호역10번출구,127.1219626,37.53893583
bus,bus,영파여고.강동구청역,127.1205105,37.53125404
bus,bus,풍납동극동.쌍용아파트,127.1180236,37.52656325
bus,bus,풍납중학교,127.1149376,37.52463794
bus,bus,풍성중학교.잠실올림픽아이파크,127.113565,37.52481093
bus,bus,아산생명과학연구원,127.1099765,37.52483342
bus,bus,서울아산병원동관,127.1071795,37.52688807
bus,bus,서울아산병원동관,127.1075881,37.52702557
bus,bus,풍납토성서성벽,127.1107357,37.53145507
bus,bus,송파두산위브.송파소방서,127.1416514,37.50012662
bus,bus,송파두산위브.송파소방서,127.1418762,37.50003166
bus,bus,토성초등학교.현대리버빌아파트,127.1145435,37.53007066
bus,bus,한강극동아파트후문,127.1122258,37.53110678
bus,bus,올림픽대교남단,127.1154307,37.52674423
bus,bus,마천역.송파파크센트럴,127.151301,37.494369
bus,bus,잠실파크리오아파트상가.올림픽회관,127.1146492,37.52102392
bus,bus,잠실파크리오아파트앞,127.1099151,37.51960766
bus,bus,잠실나루역,127.106058,37.519021
bus,bus,잠실진주아파트,127.11125,37.5196
bus,bus,몽촌토성역,127.113109,37.518515
bus,bus,신천동진주아파트,127.109397,37.516665
bus,bus,잠실나루역,127.104243,37.518236
bus,bus,잠실중학교.장미종합상가,127.10066,37.51715
bus,bus,잠실중학교,127.100445,37.516785
bus,bus,잠실역8번출구,127.1015367,37.51401318
bus,bus,잠실역7번출구,127.0994435,37.51460655
bus,bus,잠실역1번.11번출구,127.1032419,37.51406351
bus,bus,잠실역9번출구,127.1042158,37.5149141
bus,bus,송파구청.방이맛골,127.1072177,37.51399689
bus,bus,잠실역6번출구,127.0988018,37.51439262
bus,bus,잠실역.롯데월드,127.0977631,37.51295092
bus,bus,잠실5단지,127.0939144,37.51221325
bus,bus,잠실리센츠아파트앞,127.0913236,37.51191521
bus,bus,잠실새내역.잠실2동주민센터,127.0872805,37.51177229
bus,bus,잠실엘스아파트앞,127.0833905,37.51187062
bus,bus,종합운동장사거리,127.0796844,37.51205899
bus,bus,잠실종합운동장,127.0720733,37.51111753
bus,bus,잠실트리지움아파트앞,127.091102,37.5115214
bus,bus,잠실역.롯데월드,127.0981962,37.51241161
bus,bus,갤러리아팰리스,127.0929235,37.51131743
bus,bus,잠실트리지움.송파경찰서교통센터,127.0926278,37.51097795
bus,bus,영동일고.레이크팰리스앞,127.0921467,37.50880848
bus,bus,영동일고.트리지움동문앞,127.091732,37.509037
bus,bus,송파레이크힐아파트,127.143618,37.485173
bus,bus,잠실학원사거리.잠실트리지움남문,127.0902574,37.50768266
bus,bus,잠실119안전센터,127.0947494,37.50700782
bus,bus,잠실종합운동장,127.073172,37.510665
bus,bus,아시아선수촌아파트,127.0784475,37.51041
bus,bus,아주중학교,127.0765948,37.50478092
bus,bus,종합운동장사거리,127.0795555,37.51161284
bus,bus,잠실새내역4번출구,127.0843636,37.51144531
bus,bus,영빌딩앞,127.089623,37.506535
bus,bus,잠실우성4차현대아파트,127.0852076,37.50526245
bus,bus,잠실우성4차현대아파트,127.0853685,37.50495736
bus,bus,잠실근린공원.성현교회,127.081873,37.506274
bus,bus,아시아선수촌아파트삼거리.성현교회,127.080993,37.50619482
bus,bus,아시아선수촌아파트,127.0790367,37.50985695
bus,bus,아주중학교,127.0779321,37.50537039
bus,bus,삼전역,127.0889638,37.50393207
bus,bus,삼전역,127.0897903,37.50395426
bus,bus,송파구민회관.구의회,127.0947576,37.50270595
bus,bus,송파구민회관.구의회,127.0945601,37.50242754
bus,bus,삼학사길사거리,127.0969945,37.5046916
bus,bus,잠실119안전센터,127.0929453,37.50700385
bus,bus,삼밭나루어린이공원입구,127.0898346,37.50628078
bus,bus,삼전역.잠실현대아파트,127.0874732,37.50342636
bus,bus,삼전동현대APT,127.0874665,37.50043063
bus,bus,삼전동쌍용하이츠빌라,127.0908501,37.49922536
bus,bus,삼전사회복지관,127.0942399,37.49809301
bus,bus,배명중고교,127.0966612,37.50015519
bus,bus,석촌고분역,127.0983927,37.50267054
bus,bus,석촌고분역,127.0986428,37.50242871
bus,bus,석촌역.잠실한솔아파트,127.1052846,37.50451546
bus,bus,석촌역.잠실한솔아파트,127.1056432,37.50439361
bus,bus,송파레이크파크호반써밋2차정문,127.143358,37.48504
bus,bus,삼학사길사거리,127.0972566,37.50403815
bus,bus,배명중고교,127.0969106,37.49970985
bus,bus,석촌동남현교회앞,127.1006952,37.49902004
bus,bus,석촌동남현교회앞,127.1002693,37.4988053
bus,bus,송파책박물관.헬리오시티,127.1044857,37.50023414
bus,bus,송파책박물관.헬리오시티,127.1040227,37.49991736
bus,bus,송파사거리.석촌시장,127.109178,37.5015446
bus,bus,송파사거리,127.1087521,37.50161118
bus,bus,송파역.헬리오시티,127.1110145,37.50058141
bus,bus,위례포레샤인13단지공원,127.1362424,37.48315259
bus,bus,송파여성문화회관,127.1094494,37.50693564
bus,bus,송파여성문화회관,127.1096248,37.50672809
bus,bus,송파초등학교.송파동성당,127.1112976,37.50916247
bus,bus,송파초등학교.송파동성당,127.1113793,37.50873661
bus,bus,방이사거리,127.1107862,37.51066766
bus,bus,포레나송파후문,127.146938,37.484588
bus,bus,송파나루역,127.1132143,37.50956286
bus,bus,한양공원,127.1138832,37.50387311
bus,bus,송파동한양1차아파트,127.1154171,37.50595672
bus,bus,서울방이동고분군,127.1151708,37.50842451
bus,bus,송파역,127.1129081,37.49929285
bus,bus,잠실더샵루벤,127.1174306,37.49978314
bus,bus,송파동삼익아파트,127.1219128,37.5029233
bus,bus,송파미성.가락삼익아파트,127.1203825,37.50608698
bus,bus,송파한양2차아파트,127.1157234,37.50599792
bus,bus,한양공원,127.113797,37.503707
bus,bus,잠실여고후문,127.1120106,37.50257222
bus,bus,방이중학교,127.1143672,37.51416401
bus,bus,한성백제역4번출구,127.1153632,37.51499159
bus,bus,송파나루역.방이전통시장서문,127.1124464,37.51100323
bus,bus,송파나루역.방이전통시장서문,127.1129452,37.51109032
bus,bus,송파나루역,127.1116742,37.51067944
bus,bus,송파구청.방이맛골,127.1077936,37.51335215
bus,bus,잠실진주아파트,127.109619,37.51617537
bus,bus,올림픽베어스타운아파트앞,127.1191036,37.51482805
bus,bus,방이초등학교,127.1191093,37.5118705
bus,bus,방이전통시장동문,127.1180475,37.51011225
bus,bus,방이우체국,127.1139246,37.50951307
bus,bus,올림픽공원남2문,127.1214073,37.51402402
bus,bus,올림픽공원장미광장,127.1249202,37.5126513
bus,bus,방이역3번출구.대림아파트,127.1256144,37.50841809
bus,bus,잠실3차한양아파트,127.1217138,37.50591435
bus,bus,방이전통시장동문,127.1181179,37.50989594
bus,bus,방이초등학교,127.1194587,37.51201646
bus,bus,신구블레스밸리앞,127.1214992,37.51141306
bus,bus,신구블레스밸리,127.1218814,37.51161754
bus,bus,방이동대림.코오롱아파트,127.124238,37.50918638
bus,bus,방이동대림.코오롱아파트,127.1240112,37.50955878
bus,bus,올림픽회관,127.1151502,37.52091259
bus,bus,풍납동극동.쌍용아파트,127.1186989,37.52684322
bus,bus,한성백제박물관,127.1193031,37.51552827
bus,bus,서울체육중.고등학교,127.131378,37.52220315
bus,bus,둔촌오륜역.서문교회,127.1397436,37.51846577
bus,bus,서하남IC입구,127.1428138,37.51710372
bus,bus,효죽동입구,127.142062,37.513062
bus,bus,포레나송파정문,127.1481049,37.48711324
bus,bus,올림픽공원장미광장,127.126159,37.51288346
bus,bus,올림픽공원남2문,127.1218099,37.51462246
bus,bus,몽촌토성역.한성백제역,127.1146313,37.51719976
bus,bus,보성중고등학교,127.133569,37.52002252
bus,bus,보성중고등학교,127.1330029,37.51973484
bus,bus,올림픽공원역,127.1308989,37.51671779
bus,bus,올림픽공원역,127.1314785,37.51632427
bus,bus,올림픽공원테니스장,127.1285972,37.5132953
bus,bus,올림픽선수촌아파트,127.1293296,37.51332153
bus,bus,방이역,127.1264972,37.50885111
bus,bus,오금역.오금동현대아파트,127.1264326,37.50329446
bus,bus,오금공원앞,127.132975,37.49922351
bus,bus,개롱역.오금동상아아파트,127.135938,37.49765382
bus,bus,보인고교.오금동삼성아파트,127.1382257,37.49644689
bus,bus,송파사회복지관.성요셉성당,127.1407037,37.49807896
bus,bus,거여초등학교,127.1402155,37.50254811
bus,bus,거여초등학교,127.140012,37.50241
bus,bus,송파참병원,127.1375165,37.50361999
bus,bus,송파참병원,127.1374118,37.50386251
bus,bus,신흥운수입구,127.1353926,37.50435053
bus,bus,신흥운수입구,127.1341531,37.50503367
bus,bus,송파레미니스후문,127.13545,37.50615316
bus,bus,송파레미니스후문,127.135317,37.506195
bus,bus,오금공원사거리,127.1310601,37.50603417
bus,bus,오금공원사거리,127.1310587,37.50637915
bus,bus,오금동대림아파트,127.1279924,37.50791594
bus,bus,오금동대림아파트,127.1281153,37.50765103
bus,bus,송파도서관,127.136481,37.500556
bus,bus,우창아파트,127.136064,37.49975054
bus,bus,오금동사거리,127.1378916,37.50274368
bus,bus,오금동사거리,127.138162,37.502775
bus,bus,거여역1번출구,127.1426662,37.49405409
bus,bus,거여역8번출구.현대1차아파트,127.1424783,37.49381766
bus,bus,송파체육문회회관.서울인공지능고,127.1433758,37.49080385
bus,bus,거여역2번출구,127.1447634,37.49431196
bus,bus,송파사회복지관.성요셉성당,127.140953,37.498118
bus,bus,송파체육문회회관.거여아파트단지,127.1435753,37.49046389
bus,bus,거여역5번출구,127.1456767,37.49290375
bus,bus,거여역4번출구,127.1456918,37.49313922
bus,bus,송파파크센트럴,127.148924,37.492941
bus,bus,거여삼거리,127.152763,37.492768
bus,bus,비호아파트,127.154184,37.49200546
bus,bus,동현빌딩,127.135,37.50532
bus,bus,마천1동주민센터.송파롯데캐슬,127.1496063,37.49576854
bus,bus,마천2동주민센터.송파롯데캐슬,127.1482314,37.49673885
bus,bus,거여역3번출구.현대2차아파트,127.1450942,37.49428075
bus,bus,마천1동주민센터,127.1498825,37.49571039
bus,bus,마천역.송파파크센트럴,127.1522337,37.49345553
bus,bus,비호아파트,127.15409,37.492178
bus,bus,남한산성입구,127.157155,37.490972
bus,bus,송파구립마천청소년센터,127.156552,37.491982
bus,bus,송파구립마천청소년센터,127.1567901,37.49183309
bus,bus,송파보훈회관.금호어울림2차,127.1558085,37.4939681
bus,bus,송파보훈회관.금호어울림2차,127.155567,37.493992
bus,bus,마천동금호어울림1차아파트,127.1541947,37.49719974
bus,bus,마천동금호어울림1차아파트,127.154075,37.497978
bus,bus,마천시장.마천동우방아파트앞,127.15151,37.499937
bus,bus,남천초교.마천동우방아파트앞,127.1519313,37.49991862
bus,bus,청암노인요양원,127.148553,37.501352
bus,bus,청암노인요양원,127.1500523,37.5010794
bus,bus,마천사거리,127.1466291,37.49852935
bus,bus,마천사거리,127.1471,37.49872
bus,bus,마천2동윤진빌딩.신동아아파트,127.1440592,37.49963579
bus,bus,마천2동윤진빌딩.신동아아파트,127.1442444,37.49967595
bus,bus,마천2동주민센터,127.1480088,37.49701395
bus,bus,성내천공원,127.147632,37.50072
bus,bus,복정역1번출구,127.1271368,37.47232366
bus,bus,거여1동주민센터,127.1456268,37.49634565
bus,bus,건영아파트,127.126677,37.481675
bus,bus,문현중학교,127.12675,37.479987
bus,bus,문현중학교,127.1269148,37.48007431
bus,bus,문덕초등학교.문정고등학교,127.1264052,37.48368108
bus,bus,문정푸르지오1차아파트,127.12834,37.486465
bus,bus,힐스테이트e편한세상문정,127.1319278,37.48892393
bus,bus,문정시영.가락프라자아파트,127.1345693,37.49122303
bus,bus,문정시영.세양청마루아파트,127.1359636,37.49238684
bus,bus,한림연예예술고교,127.1314175,37.48536878
bus,bus,한림연예예술고교,127.131745,37.485403
bus,bus,문현초등학교,127.128678,37.482985
bus,bus,문현초등학교,127.1289699,37.48338375
bus,bus,문정1동주민센터.로데오거리,127.1245253,37.49039611
bus,bus,위례포레샤인18단지,127.1526632,37.48924134
bus,bus,위례포레샤인18단지,127.1517962,37.48900911
bus,bus,문덕초등학교.문정고등학교,127.126295,37.483395
bus,bus,문정푸르지오2차아파트,127.1271778,37.48715761
bus,bus,문정푸르지오2차아파트,127.126833,37.486845
bus,bus,문정동래미안아파트,127.1293382,37.49204203
bus,bus,문정래미안현대아파트앞,127.128978,37.491672
bus,bus,가락현대1차아파트후문,127.127618,37.49066063
bus,bus,가락현대1차아파트후문,127.1276151,37.49032632
bus,bus,가락현대1차아파트정문,127.1289549,37.49275424
bus,bus,문정역2번출구,127.1245155,37.48625123
bus,bus,문정역2번출구,127.1246073,37.48612299
bus,bus,두댐이공원,127.1318746,37.48921006
bus,bus,문정2동주민센터.송파청소년센터,127.1125409,37.49047681
bus,bus,훼미리근린공원,127.11491,37.4911855
bus,bus,문정로데오거리입구,127.1194205,37.49102561
bus,bus,포레나송파정문,127.1485868,37.48707131
bus,bus,서울위례별초교,127.143837,37.478319
bus,bus,오금역2번출구,127.1287989,37.50183266
bus,bus,오금역3번출구,127.128894,37.50129131
bus,bus,장지동,127.1263367,37.46914722
